Transcript_ID	SRR32060276	SRR32060306	SRR32060309	SRR32060312	SRR32060326	SRR32060336	SRR32060341	SRR32060215	SRR32060216	SRR32060234	SRR32060240
ENST00000324607.8	429.886	204.993	1930.91	794.992	196.142	112.667	98.7059	55.3921	166.398	207.082	608.801
ENST00000324666.9	83.7731	114.386	760.395	388.642	136.971	100.66	152.656	114.304	98.6176	0.0	2.10306
ENST00000324677.12	376.896	193.0	1463.77	1122.88	278.878	176.0	285.945	83.0	228.464	0.0	226.803
ENST00000324679.5	111.258	85.6849	262.803	200.462	31.897	34.169	29.472	24.0	65.0692	64.0026	66.0
ENST00000324685.11	185.797	239.05	381.0	717.151	70.991	68.6383	88.7564	71.0051	76.9222	107.691	0.0
ENST00000324689.8	45.8831	47.0	65.3338	0.861518	0.0	20.3695	4.91704	8.55073	18.4905	0.0	239.282
ENST00000324723.10	28.563	1.60424	39.8032	0.0	5.86924	8.85199	0.0	9.3961	9.66731	55.6193	0.0
ENST00000324750.5	0.0	7.22911	52.6046	37.1727	8.3827	5.55546	7.17169	0.0	5.57607	4.2051	16.29
ENST00000324762.10	15.1446	19.1776	38.0	14.0464	5.0	0.0	0.0	0.0	3.0	0.0	0.0
ENST00000324765.13	66.9123	77.3229	264.976	171.85	39.5569	34.8644	37.7323	21.2672	57.5809	0.0	0.0
ENST00000324767.11	474.061	339.405	1819.78	2055.51	211.859	273.202	261.546	258.515	516.75	0.0	782.753
ENST00000324768.6	45.8456	47.8567	202.486	165.148	26.084	15.695	37.1668	11.5927	7.68723	33.0	18.0435
ENST00000324774.9	134.737	110.077	445.278	602.11	49.6773	100.507	118.498	29.3872	156.329	22.0982	0.0
ENST00000324787.10	208.67	152.307	493.199	478.908	79.5497	79.9461	106.597	40.2227	55.0243	79.6897	66.0416
ENST00000324794.11	95.8662	44.9154	275.113	267.422	48.1469	35.7046	37.8757	25.289	21.7993	26.4788	336.571
ENST00000324817.6	81.3576	96.4275	515.0	181.0	24.0	30.0	29.0	33.0	50.0	350.0	332.0
ENST00000324822.15	74.0	87.0	0.0	153.0	27.0	50.0	39.0	46.0	0.0	0.0	0.0
ENST00000324862.7	36.0	88.0	392.0	105.0	27.0	31.0	59.0	32.0	51.0	92.0	77.0
ENST00000324868.13	56.5496	62.2326	113.931	125.632	22.5215	24.9762	18.0148	19.7889	13.9924	66.3275	11.0022
ENST00000324871.12	22.0	8.3617	17.0485	41.0	5.42485	8.3617	0.0	0.0	4.18085	0.0	0.0
ENST00000324873.8	984.211	741.017	3662.67	2722.5	618.378	579.699	641.04	278.444	628.868	400.145	101.529
ENST00000324953.9	0.0	0.0956668	699.543	474.016	23.9452	0.0	0.0	0.0	0.0	769.304	1037.76
ENST00000325083.13	388.131	403.281	802.746	915.227	138.895	217.166	247.257	180.122	253.317	220.978	73.144
ENST00000325089.7	81.2669	91.3251	359.635	396.164	40.4511	56.0323	52.6542	39.2811	58.1857	261.51	164.952
ENST00000325102.13	56.0	31.0	152.0	106.0	29.0	26.0	25.0	7.0	21.0	60.0	10.0
ENST00000325110.11	85.0	39.0	357.0	109.363	12.0	55.0	22.0	21.0	30.0	120.0	204.0
ENST00000325144.5	37.0	31.0	102.0	48.0	14.0	15.0	12.0	4.0	26.0	0.0	53.0
ENST00000325180.12	8.0	4.0	39.0	43.0	2.0	13.0	7.0	9.0	14.0	0.0	0.0
ENST00000325192.8	24.0	47.0	99.0	37.0	1.0	4.0	2.0	10.0	6.0	148.0	93.0
ENST00000325212.11	189.516	190.67	727.462	305.815	95.8129	78.5084	78.5652	64.7515	132.649	184.546	37.1551
ENST00000325214.10	4.94539	17.8689	91.0	56.0	3.2903	9.0	6.0	4.97816	8.26657	12.1893	170.0
ENST00000325222.9	187.303	125.061	356.022	316.792	55.1164	82.8978	67.2233	53.9494	108.439	0.0	326.276
ENST00000325233.3	9.2463	26.1887	13.2478	27.4326	4.04689	7.20192	6.04491	10.1794	5.1229	9.2218	4.2925
ENST00000325234.5	9.0	4.0	92.6508	82.0	5.0	1.0	6.0	8.0	13.0	0.0	36.0
ENST00000325239.12	27.6405	9.21349	109.53	117.728	6.14232	1.02372	11.2609	6.14232	15.3422	0.0	0.0
ENST00000325301.7	324.943	228.452	957.924	715.259	132.605	114.886	158.268	90.6881	202.973	65.2198	490.601
ENST00000325307.12	31.1028	45.0	114.0	153.432	22.0	22.0	19.0	8.8865	11.0471	0.0	0.0
ENST00000325327.4	31.0	41.0	85.0	152.0	11.0	18.0	16.0	9.0	18.0	12.0	74.0
ENST00000325366.14	103.0	79.0	254.071	120.0	28.5422	41.0	24.0	20.0	34.0	272.0	196.965
ENST00000325421.7	18.0	21.0	52.0	40.0	7.0	17.0	4.0	1.00237	16.0	25.0	0.0
ENST00000325495.9	140.006	140.85	367.706	174.934	14.6657	27.6965	12.8006	28.3784	72.4798	57.3185	177.644
ENST00000325551.9	0.0	27.0	40.1196	32.0	9.0	47.0	11.0	18.6474	15.0	0.0	17.9847
ENST00000325558.11	0.0	28.0	62.0	15.0	40.0	161.885	11.0	0.0	2.0	25.0	0.0
ENST00000325568.9	44.1892	22.3537	0.0	0.0	0.0	0.0	25.4861	0.0	0.021417	0.0	0.0
ENST00000325590.9	0.0	18.8043	64.7761	33.4298	2.08936	4.17872	0.0	0.0	8.0	0.0	0.0
ENST00000325599.13	11.7961	3.04695	15.5211	5.21503	11.0	1.2342	0.355312	1.2204	4.14901	18.6011	0.975504
ENST00000325602.6	755.0	288.0	2308.0	1868.0	242.0	255.0	296.0	135.0	338.0	1850.0	2191.0
ENST00000325656.7	155.031	149.854	676.97	638.089	127.723	97.4683	114.515	67.7763	70.0337	110.217	165.315
ENST00000325658.3	11.1714	15.1473	238.341	89.492	18.4234	11.1365	10.5911	11.4612	11.2504	53.0	80.0
ENST00000325680.12	58.4841	93.8466	284.83	278.896	89.4451	73.4451	85.5195	47.4716	124.613	0.0	95.2067
ENST00000325686.7	0.0	1.15227	28.0	67.9841	1.0	18.4364	6.0	10.0	5.0	0.0	160.0
ENST00000325722.8	567.553	297.756	227.261	443.48	139.187	197.814	220.102	0.0	198.346	0.0	0.0
ENST00000325747.9	149.35	109.645	568.763	294.529	64.2493	95.5677	89.1167	31.1077	91.4853	64.0384	15.1043
ENST00000325805.13	457.23	0.00120397	557.664	1183.22	111.518	111.584	0.0002424	0.0133731	222.519	599.129	751.539
ENST00000325844.9	92.3608	129.321	230.066	259.416	46.1742	58.2441	36.627	38.822	57.8617	69.2681	129.051
ENST00000325881.9	388.785	545.195	1883.22	1732.15	213.077	232.229	188.952	156.294	254.782	432.21	249.612
ENST00000325885.6	13.2935	47.0	141.397	96.0	10.2118	10.0	8.57254	0.0	20.4051	0.0	0.0
ENST00000325954.9	4536.81	6172.9	3741.12	11654.4	1917.0	2267.83	932.113	2661.08	804.862	2505.16	2539.56
ENST00000325974.9	0.0	13.5404	27.0807	67.7019	0.0	0.0	67.7019	0.0	94.7826	0.0	0.0
ENST00000325980.10	46.7085	76.3233	331.366	278.497	90.1192	35.1402	55.6326	34.6391	30.4664	36.0229	4.17892
ENST00000326004.4	136.642	105.126	368.602	495.766	16.2627	72.0829	70.792	70.618	36.0302	287.81	557.128
ENST00000326005.10	182.632	82.1842	136.974	278.887	18.2632	9.13158	27.3947	27.3947	45.6579	9.13158	0.0
ENST00000326010.10	57.3782	59.7161	398.942	188.467	34.6659	36.9663	34.8798	12.8594	51.323	51.4333	9.28966
ENST00000326043.5	56.0197	18.0714	94.1956	83.4452	14.0048	35.8679	12.5869	17.5074	39.6299	50.0699	0.0
ENST00000326080.10	158.0	290.0	16.0	251.0	50.0	50.0	32.0	166.0	28.0	193.0	103.0
ENST00000326094.4	25.7007	25.3791	124.534	58.4559	13.2925	15.0976	9.93271	17.0456	28.805	1.55465	0.0
ENST00000326153.10	17.5	13.0	19.5	29.0	5.5	1.5	6.0	2.5	10.0	54.0	0.0
ENST00000326181.11	73.1236	69.7365	107.8	51.4237	16.4465	38.4065	23.3252	11.7571	21.1316	27.0	125.0
ENST00000326195.13	41.6761	173.524	124.941	0.0	5.7705	1.87794e-06	34.1605	1.12695e-05	230.564	260.778	392.721
ENST00000326225.3	565.459	337.238	2542.0	1720.0	210.0	185.0	302.597	142.0	197.795	327.049	534.0
ENST00000326245.4	66.0	13.0	0.0	8.0	4.0	3.0	0.0	5.0	0.0	39.0	91.0
ENST00000326279.11	26.9148	64.6893	123.053	90.3138	41.5193	23.4376	37.4826	19.5559	18.4809	3.53916	2.0182
ENST00000326282.5	26.5797	33.3886	142.035	43.7544	13.5925	15.0671	15.0225	22.8429	16.7931	37.347	45.2497
ENST00000326291.11	14.5505	0.0	245.811	0.0	0.0	0.0	20.0	21.8037	31.0	0.0	0.0
ENST00000326294.4	7.03082	46.5616	165.298	0.0	0.0	14.976	6.42123	25.5548	19.2295	117.034	171.945
ENST00000326335.8	0.0	32.0917	0.0	0.0	0.0	0.0	0.0	46.22	3.61103e-05	0.0	146.81
ENST00000326361.7	243.44	73.86	559.799	544.795	173.79	105.732	113.833	41.0136	52.8436	61.9276	0.0
ENST00000326402.9	68.0	50.0	235.0	131.0	17.0	20.0	31.0	21.0	15.0	113.0	156.466
ENST00000326446.10	35.2162	0.0	50.1599	115.566	7.0	25.4548	12.2208	13.2004	9.25627	240.663	4.62814
ENST00000326448.12	9.94313	44.0	25.7199	0.0	0.0	2.18093	5.74721	12.8007	0.0	0.0	0.0
ENST00000326495.10	583.267	676.971	2117.19	3358.02	240.108	313.992	256.863	438.452	307.635	1219.95	1410.76
ENST00000326499.11	101.266	146.409	615.386	280.429	0.0	61.9592	46.7382	7.7897	38.9485	0.0	0.0
ENST00000326505.4	26.0	11.0	251.0	134.292	2.0	12.0	3.62953	0.0	20.1034	93.0	91.0
ENST00000326595.11	0.0	0.0	6.83425e-05	0.0	4.93437e-05	0.0	14.272	3.53148	0.0016771	64.1619	162.13
ENST00000326597.6	0.0	24.7848	42.516	51.4631	3.52481	16.9137	25.6431	25.7963	22.7169	1.93739	1.18109
ENST00000326621.10	80.163	32.9891	155.173	310.99	34.6259	9.35287	2.85669	11.4273	26.5377	0.0	0.0
ENST00000326624.2	31.9989	23.9998	97.9991	52.9988	8.99935	5.99965	5.99908	6.99921	11.9991	118.992	150.993
ENST00000326648.5	128.912	97.5986	548.962	648.275	85.8884	89.2733	130.037	68.5665	153.321	75.7998	224.328
ENST00000326656.12	87.6162	46.5078	153.083	105.249	33.1245	51.8717	35.3265	18.6258	19.1527	249.068	191.087
ENST00000326669.6	13.0255	2.0	51.031	53.0459	1.0	7.0	4.07667	1.0	3.0	201.415	0.0
ENST00000326674.10	119.153	58.3748	184.707	82.436	10.761	2.78334	25.7903	16.7375	13.3354	0.0	234.913
ENST00000326685.11	33.0	10.0	0.0	247.0	24.0	11.0	11.0	12.0	20.0	1.0	0.0
ENST00000326737.3	35.662	28.7371	182.966	115.103	10.5206	11.5702	23.1024	13.5666	7.70983	64.0209	12.0054
ENST00000326742.12	6.15904	3.5285	14.0727	10.4905	4.30138	4.35701	7.96494	2.33249	13.659	6.18375	0.0
ENST00000326756.4	41.0	32.0	226.0	116.0	10.0	21.0	18.0	29.0	22.0	178.0	35.0
ENST00000326764.10	13.5448	7.0	86.1261	29.0361	7.03036	12.146	5.01992	1.12892	0.0	0.0	0.0
ENST00000326765.10	127.802	40.0039	206.975	191.716	58.3977	47.6247	33.3895	9.93365	40.8016	13.3657	0.0
ENST00000326775.10	195.029	133.156	593.323	426.134	117.858	95.8871	73.1969	35.7998	99.3481	90.6843	15.0861
ENST00000326793.11	596.057	234.983	1573.1	846.004	119.026	165.011	139.233	129.303	174.15	396.915	1182.24
ENST00000326804.8	40.6865	0.0	42.3419	86.0	5.0	0.0	0.0	0.0	19.3517	19.0	0.0
ENST00000326840.11	79.0	24.0	221.0	147.0	32.0	30.0	18.0	5.0	19.0	90.0	370.0
ENST00000326925.11	317.0	409.0	776.0	1188.0	155.0	163.0	117.0	115.0	174.0	421.0	492.0
ENST00000326961.6	13.0226	32.0	40.436	39.1524	17.4426	19.9643	8.15987	6.0	3.0	10.3446	3.23399
ENST00000326965.7	149.195	37.5587	3081.96	3045.1	6.91655	34.6064	386.317	26.0955	0.0679895	132.441	65.5529
ENST00000326974.9	18.0	6.0	18.0	20.0	2.0	1.0	4.0	9.0	8.0	0.0	3.0
ENST00000327031.9	128.343	67.5488	484.66	0.0	52.3591	36.0606	77.6811	52.9132	93.4425	175.627	0.0
ENST00000327042.5	50.0	59.0	50.0	79.0	17.0	7.0	8.0	31.0	12.0	9.0	1.0
ENST00000327064.9	21.3606	33.2024	76.5318	161.569	4.77224	16.0428	22.4337	10.6678	12.9265	102.489	33.4511
ENST00000327097.5	39.0	7.0	19.0	24.0	9.0	0.0	4.0	3.0	29.0	42.0	69.0
ENST00000327134.7	2305.07	1192.28	4520.39	5829.75	751.297	674.201	863.88	471.284	854.081	738.221	1288.82
ENST00000327141.9	472.432	278.614	1417.3	242.273	96.9091	242.273	220.0	230.159	218.045	1343.0	985.0
ENST00000327155.10	4.32244e-07	0.0	165.631	0.0	2.95769	0.0	20.3171	0.0	11.2539	0.574415	0.0
ENST00000327158.5	268.0	158.0	833.0	815.0	135.0	141.0	143.0	87.0	147.0	465.0	242.0
ENST00000327214.5	194.864	0.0	907.03	346.588	48.8965	97.5949	58.9464	56.6499	131.659	0.0	11.0814
ENST00000327220.10	0.15786	0.0	151.711	0.0	14.7905	0.0	11.6604	1.24833e-08	3.48106e-06	24.0978	0.0
ENST00000327299.8	44.9813	9.64815	92.9849	60.9815	2.99775	10.6699	2.99603	0.998953	13.9896	1.99858	0.0
ENST00000327300.12	598.0	378.0	1536.0	754.0	101.336	181.0	140.0	113.0	250.0	388.0	520.0
ENST00000327331.2	28.0	0.0	22.0	0.0	5.0	0.0	3.0	0.0	5.0	0.0	21.0
ENST00000327374.9	632.209	1078.81	1311.84	2155.59	335.485	445.367	207.034	378.945	200.86	208.71	466.92
ENST00000327381.7	49.2737	84.2782	259.964	227.539	27.012	33.9903	30.4004	6.75152	27.3948	72.4849	4.12134
ENST00000327423.11	243.542	111.0	876.0	406.0	58.5565	74.0	91.8272	62.0	148.491	262.0	325.934
ENST00000327428.10	34.0	22.4756	8.29908	46.5159	6.0	12.0	3.7574	6.2948	3.20721	0.0	140.0
ENST00000327435.11	470.111	390.903	1016.61	761.203	161.319	192.688	159.687	31.7752	157.292	351.191	569.718
ENST00000327441.11	63.0092	58.6912	239.505	346.252	39.4071	26.2982	22.4505	15.9982	13.5963	19.6334	33.1724
ENST00000327470.6	51.9952	63.8456	247.266	308.77	25.8335	41.5023	42.266	39.819	57.4783	402.055	125.471
ENST00000327473.9	405.689	292.123	883.405	552.673	82.7153	119.985	178.923	92.0289	197.336	196.449	10.6725
ENST00000327483.9	135.0	61.0	259.0	342.0	50.0	43.0	40.0	21.0	44.0	80.0	67.0
ENST00000327490.8	766.0	1042.0	1301.0	2719.0	170.0	191.0	207.0	279.0	229.0	818.0	392.0
ENST00000327492.4	248.0	155.0	661.0	675.0	97.0	100.0	104.0	107.0	178.0	181.0	135.996
ENST00000327520.7	452.328	264.787	1429.63	1789.22	171.486	142.1	113.608	64.4054	199.171	447.483	38.5548
ENST00000327535.6	35.416	39.5789	72.4258	20.2314	16.9898	9.7028	12.0482	8.14692	12.1288	2.28396	0.0
ENST00000327569.7	5.65923e-08	209.0	1022.0	6.33669e-08	77.9981	7.77355e-08	7.96299e-07	0.0	6.01775e-08	5.924e-07	1.65266e-07
ENST00000327570.13	22.0421	0.0	180.606	53.8972	0.0	0.0057181	10.4209	13.3546	37.7535	17.1669	0.0
ENST00000327590.9	201.719	119.992	567.934	418.833	110.554	38.7552	76.2982	36.7198	65.8525	99.9189	5.58467
ENST00000327669.5	24.6717	15.034	96.4197	7.54942	12.8811	7.88063	14.6522	19.1616	3.56939	0.0	0.0
ENST00000327705.14	21.0	6.0	50.0	33.0	7.0	7.0	7.0	5.0	3.0	0.0	0.0
ENST00000327726.11	847.0	614.991	1320.0	1018.71	191.988	457.983	309.0	280.997	249.0	2166.0	3102.0
ENST00000327757.10	27.5451	21.0	322.585	373.512	15.4253	4.15156	29.7487	6.0	30.8505	13.3518	45.0
ENST00000327772.7	176.52	52.8451	134.759	47.7551	24.0246	43.3892	19.9433	28.0754	49.3571	173.956	0.0
ENST00000327794.10	26.5636	24.8264	66.0321	46.454	8.70636	6.44191	17.6908	14.6358	17.4027	1.05771	58.0717
ENST00000327812.12	5.0	7.0	34.0	5.0	5.0	2.0	1.0	4.0	6.0	11.0	49.0
ENST00000327813.9	70.264	39.9323	251.118	113.705	40.903	33.2462	48.3473	12.0574	32.7859	68.4039	1.01124
ENST00000327827.12	821.871	386.958	2108.64	1263.1	210.0	203.645	155.59	125.774	197.266	916.208	1671.43
ENST00000327835.7	21.0	9.04963	44.1045	20.0419	11.0091	18.0	7.0	9.0	11.0028	0.0	1.00127
ENST00000327857.7	359.96	159.051	1103.63	650.014	1246.16	420.213	183.717	55.5774	2.69231	1227.35	110.848
ENST00000327876.5	21.509	42.0	55.2469	31.0	6.0	5.0987	17.0152	15.0	9.01323	32.0108	0.0
ENST00000327877.10	101.859	52.3208	362.09	227.011	29.3675	56.4964	76.6437	10.8335	20.3928	0.0	278.694
ENST00000327892.13	17.3127	0.0	9.80285	0.0	3.56335	0.0	10.4255	0.0	0.0	19.5011	65.7661
ENST00000327968.7	13.0	14.0	47.0	52.0	21.0	10.0	16.0	6.0	8.0	0.0	0.0
ENST00000328024.11	437.0	464.0	772.0	1243.0	201.0	155.0	205.0	180.0	243.0	176.0	372.0
ENST00000328041.11	19.0	0.0	41.0	22.0	5.0	2.0	0.0	1.0	14.0	0.0	0.0
ENST00000328046.8	12.8253	3.94824	53.3507	24.2538	0.831734	6.70988	4.839	0.0	4.16131	1.73298	0.846704
ENST00000328070.10	27.8627	19.3044	133.846	59.4558	7.37968	13.0124	3.67026	2.50549	14.3227	49.0082	0.0
ENST00000328195.8	124.205	149.194	436.098	209.613	54.5036	67.2533	35.4653	37.6028	71.3327	31.0899	191.369
ENST00000328252.4	450.0	381.0	44.0	70.0	9.0	2.0	6.0	3.0	9.0	0.0	0.0
ENST00000328257.13	42.6668	44.8339	234.0	101.35	22.0	41.5776	36.0	39.4513	25.7118	48.4715	152.632
ENST00000328299.4	18.0	34.0	93.0	173.0	8.0	5.0	2.0	3.0	2.0	31.0	0.0
ENST00000328379.6	61.0	122.0	329.0	224.0	23.0	49.0	36.0	40.0	16.0	308.0	477.0
ENST00000328381.10	0.0	0.0	87.1476	104.658	0.0	0.0	12.4497	0.0	24.8993	0.0	0.0
ENST00000328434.8	52.0	6.0	48.0	127.0	24.0	13.0	13.0	11.0	15.0	88.0	39.0
ENST00000328459.11	486.205	531.047	1775.83	1315.42	322.168	245.636	318.708	260.724	372.32	425.646	240.253
ENST00000328540.8	6.17184	26.0	61.4269	48.0	7.0	13.0	8.0	7.6845	0.0	5.0	0.0
ENST00000328559.11	14.4767	33.1338	119.179	0.0	11.9207	11.5202	9.42227	7.29986	11.3244	0.0	56.0651
ENST00000328599.4	35.0	17.0	174.0	26.0	18.0	27.0	13.0	9.0	15.0	74.0	0.0
ENST00000328600.3	109.651	74.4483	490.985	88.8236	22.2773	69.9197	71.1511	52.9686	62.8837	69.0303	155.365
ENST00000328631.10	106.558	78.2429	234.607	245.948	44.43	39.0	39.0	17.4154	48.0	53.0	338.0
ENST00000328649.11	441.0	394.0	1504.0	1258.0	196.0	207.0	237.0	154.0	258.0	813.0	977.0
ENST00000328654.10	833.607	592.946	2855.56	2084.45	337.984	376.175	403.249	217.851	347.692	725.013	610.194
ENST00000328656.8	823.659	405.893	2458.04	1937.99	483.374	250.718	232.663	178.168	335.19	995.366	829.339
ENST00000328664.9	336.449	305.459	1358.01	742.46	134.052	127.919	182.606	119.31	110.245	286.994	133.721
ENST00000328666.11	67.0	56.0	341.0	430.0	31.0	39.0	44.0	23.0	41.0	156.0	9.0
ENST00000328697.11	23.0	75.0	83.0	38.0	27.0	27.0	13.9014	30.0	16.0	26.0	0.0
ENST00000328709.8	136.83	48.3578	291.0	136.0	37.0	66.0	22.0	24.7907	23.0	269.0	53.0
ENST00000328735.10	19.4915	41.02	27.968	18.1491	16.2561	23.9724	11.8428	16.7458	29.4246	41.7525	87.4076
ENST00000328737.6	12.0428	22.0386	41.1818	120.773	5.36859	7.78147	13.9271	11.659	7.89983	1.1084	2.30841
ENST00000328771.9	113.0	37.0	322.0	309.0	66.0	31.4564	47.0	22.0	26.0	78.0	39.0
ENST00000328827.9	109.956	20.9706	300.857	103.339	13.653	31.8465	23.1896	10.8014	18.0493	130.461	19.281
ENST00000328848.6	0.0	7.00818	101.233	0.0	1.61455	0.0	0.0	0.0	11.1843	57.8545	3.30224
ENST00000328850.8	86.0	65.0	209.0	166.0	41.0	36.0	57.0	12.0	29.0	62.0	60.0
ENST00000328880.6	70.1176	47.6365	459.881	218.948	62.6687	58.4545	26.075	6.38235	14.9892	492.202	182.103
ENST00000328902.9	360.0	205.0	720.0	630.0	74.0	140.0	81.0	78.0	143.0	420.0	791.0
ENST00000328914.5	164.43	114.958	367.647	405.218	54.6041	64.9721	62.0133	54.0834	56.7396	87.7144	35.9084
ENST00000328923.8	169.0	107.0	272.0	268.0	44.0	48.0	49.0	29.0	51.0	69.0	78.0
ENST00000328945.7	74.6165	108.651	275.016	256.179	43.7429	44.5622	51.2087	32.1925	39.5339	10.2469	1.00488
ENST00000328963.10	275.673	136.286	369.444	479.631	72.5982	112.172	106.387	46.8665	130.056	95.5295	58.7744
ENST00000328965.9	149.0	294.0	331.0	449.0	48.0	63.0	52.0	35.0	70.0	83.0	459.0
ENST00000329021.10	788.571	568.931	1865.92	2658.73	486.433	235.686	482.479	186.492	316.123	631.631	459.567
ENST00000329043.7	0.0	81.2425	273.603	451.146	86.8068	55.3125	35.1015	32.962	70.146	637.363	0.0
ENST00000329078.8	11.0	10.0	82.0	13.0	9.0	5.0	10.0	3.0	8.0	5.0	0.0
ENST00000329082.12	89.1262	61.0166	297.683	306.916	89.2668	25.1351	64.6245	40.8287	55.5215	83.5729	46.513
ENST00000329099.4	1617.57	1171.06	5561.74	4282.17	385.967	534.757	605.281	249.525	419.215	763.271	1934.11
ENST00000329125.6	42.0	3.0	93.0	52.0	5.0	7.0	2.0	3.0	18.0	0.0	38.0
ENST00000329134.9	40.9782	181.682	283.91	239.12	33.8431	71.07	63.617	51.3883	49.6458	0.0	1.00009
ENST00000329153.10	29.7262	6.57025	67.9865	65.0529	12.0486	6.44107	7.72376	3.18026	9.16475	8.34999	0.0
ENST00000329251.5	775.0	699.0	2863.0	1630.0	316.0	493.0	300.962	313.0	233.0	4163.0	2502.0
ENST00000329271.8	72.0	10.0	127.0	47.0	2.0	8.0	12.0	10.0	20.0	50.71	30.0
ENST00000329276.10	132.958	176.314	631.271	329.504	52.027	72.2597	94.5533	66.4789	109.835	167.642	490.0
ENST00000329281.6	55.9023	20.9387	104.582	100.732	13.0947	3.13551	8.89949	14.0088	25.8725	0.0	0.0
ENST00000329293.4	39.2551	18.6013	92.8937	40.381	8.0968	7.00625	13.0894	4.00664	29.5549	0.0	45.0
ENST00000329314.6	31.7749	23.0	50.3257	25.0	11.0	15.0	16.4279	6.0	8.11571	36.0	2.0
ENST00000329399.7	19.0	19.0	56.0	146.0	18.0	31.0	11.0	24.0	50.0	39.0	20.0
ENST00000329410.4	808.408	319.705	1453.15	995.376	195.348	140.883	200.476	107.121	190.322	204.913	526.345
ENST00000329421.8	43.0	46.0	141.0	159.0	29.0	28.0	34.0	17.0	52.0	11.0	75.0
ENST00000329454.2	77.5248	49.14	526.412	693.365	45.413	59.3371	78.0729	22.1738	40.5745	51.2161	38.2748
ENST00000329463.9	936.25	611.326	2698.88	1938.23	318.58	406.886	497.692	388.351	754.782	153.109	454.719
ENST00000329468.5	23.3917	8.00681	79.8347	87.5415	13.4871	19.8375	14.3996	12.4095	7.90641	2.06227	6.6618
ENST00000329474.7	16.3809	18.8786	122.397	121.009	9.87181	28.9979	0.0	6.30036	23.3813	3.79584	6.07463
ENST00000329492.6	84.8166	43.4328	133.34	103.792	30.9947	23.4583	41.3773	36.2844	46.372	37.4261	0.0
ENST00000329517.11	74.8107	61.925	152.608	145.998	36.5964	22.666	20.1682	11.6503	29.6781	0.0	1.00249
ENST00000329524.8	1435.59	1128.44	3095.21	2426.91	417.786	474.128	394.017	492.419	583.052	270.42	524.707
ENST00000329542.9	6.0	1.0	32.0	13.0	6.0	5.0	1.0	0.0	0.0	10.0	0.0
ENST00000329548.5	29.0	18.0	70.0	80.0	1.0	3.0	4.0	13.0	17.0	0.0	7.0
ENST00000329553.3	51.2135	69.945	290.886	116.702	20.0869	35.8152	35.6012	14.1052	13.5328	74.9341	10.0982
ENST00000329559.8	31.1848	15.5924	34.5618	123.098	3.11848	2.16511	1.55924	3.13083	1.55924	73.2844	0.0
ENST00000329565.6	680.0	443.0	972.0	1161.0	193.0	129.0	145.0	92.0	170.0	358.0	615.0
ENST00000329620.9	14.492	4.64475	104.845	88.9878	2.11955	13.2807	2.31058	2.02171	4.05077	1.69413	1.00203
ENST00000329627.11	862.891	912.096	3596.04	2573.65	477.712	450.811	466.655	302.379	520.421	601.661	1173.74
ENST00000329630.10	26.0	15.0	44.0	47.0	18.0	8.0	12.0	3.0	8.0	56.0	0.0
ENST00000329665.5	23.8559	14.4571	132.165	153.269	7.692	8.27553	11.6682	10.2641	18.3703	1.57993	0.0
ENST00000329759.6	219.0	309.0	1458.0	1181.0	103.0	120.0	178.0	105.0	133.0	938.0	369.0
ENST00000329783.9	18.0	48.0	36.4826	0.0	4.0	3.0	4.0	4.0	8.0	71.0	0.0
ENST00000329797.8	11.4098	52.1009	0.0	0.0	0.0	10.1867	11.7423	9.00913	48.5852	8.14678e-06	0.0
ENST00000329858.9	47.8761	18.9803	40.9483	63.8701	8.9635	16.9394	9.93756	13.9268	23.9036	77.697	58.8198
ENST00000329886.11	22.0	32.0	94.0	21.0	15.0	4.0	8.0	6.0	16.0	0.0	0.0
ENST00000329957.7	23.0	17.0	63.0	120.0	23.0	26.0	16.0	21.0	13.0	47.0	52.0
ENST00000329967.11	0.0	23.3162	26.6825	0.0	0.0	0.0	0.0	0.0	10.9505	45.3894	0.0
ENST00000329970.8	89.0	94.0	190.0	77.0	15.0	29.0	7.0	23.0	11.0	190.0	255.0
ENST00000330010.12	93.0435	102.461	456.177	852.734	137.925	86.8406	106.286	48.908	116.231	0.0	0.0
ENST00000330020.5	31.4221	26.4264	173.914	123.92	25.4432	18.7618	21.4647	13.9677	20.2782	75.2623	0.0
ENST00000330022.11	51.1652	107.795	592.946	283.276	105.028	14.5974	79.9082	45.5178	87.2269	203.734	0.00477645
ENST00000330029.6	270.334	192.455	828.743	570.493	102.145	129.744	105.597	76.5779	54.5447	397.965	863.0
ENST00000330045.12	169.692	60.2442	388.27	300.904	52.1797	63.153	83.8903	53.2515	49.0515	185.0	0.0
ENST00000330062.8	402.405	386.642	772.151	916.575	162.606	166.599	106.914	102.685	181.184	296.228	510.825
ENST00000330133.5	28.0	46.0	115.0	82.0	8.0	16.0	4.0	12.0	5.0	240.0	105.0
ENST00000330137.12	85.5403	50.7654	296.147	148.456	14.3529	39.2625	22.1886	21.1453	29.4872	103.947	308.396
ENST00000330143.8	130.67	102.672	473.364	293.51	71.0011	88.9722	49.6482	52.2706	48.5647	95.7483	80.8674
ENST00000330173.6	237.173	119.606	639.191	676.166	167.83	115.87	81.2442	40.5736	57.5446	113.872	4.16924
ENST00000330175.9	19.574	26.0733	0.0	16.3117	32.6233	4.02115	0.0	3.26233	0.0	0.0	0.0
