gene	mean_log2_TPM_plus1_AC	mean_log2_TPM_plus1_TOL	delta_log2_TPM_plus1_TOL_minus_AC	welch_t_TOL_vs_AC	welch_p_value	rank_metric	FDR
EPB41L3	1.4422368754943211	2.126383900642395	0.6841470251480739	0.636778801412128	0.5537584855207089	0.636778801412128	1.0
TESK1	1.4185674252609413	1.6536295115947723	0.23506208633383108	0.6366496294398223	0.5422159751554093	0.6366496294398223	1.0
PMP22	0.3493158891797066	0.7481221705675125	0.39880628138780594	0.6366361259136354	0.5605401578048316	0.6366361259136354	1.0
ROS1	1.286382868885994	1.4673692286014557	0.18098635971546173	0.6361149595455556	0.5445539166868224	0.6361149595455556	1.0
STX10	0.6655810425678889	1.3257750272750854	0.6601939847071966	0.6359114464133897	0.5491939557118565	0.6359114464133897	1.0
KATNIP	0.6486741329232851	1.0011839754879475	0.35250984256466233	0.6358983528234081	0.5455114773030495	0.6358983528234081	1.0
WDR59	3.3136694033940635	3.478924870491028	0.16525546709696437	0.6357613747162408	0.5576657348603253	0.6357613747162408	1.0
TALDO1	7.418904463450114	7.62988555431366	0.21098109086354544	0.6355301811306037	0.5436735823047663	0.6355301811306037	1.0
CES4A	1.7473926494518917	2.0485331416130066	0.30114049216111494	0.6354997793634859	0.5430920302299038	0.6354997793634859	1.0
PAK3	1.0449586908022563	1.1864244788885117	0.14146578808625532	0.6354425745696474	0.5448578999261869	0.6354425745696474	1.0
ARGFX	4.412758906682332	4.732176959514618	0.31941805283228586	0.6354207982867043	0.5435662375942854	0.6354207982867043	1.0
SCAF8	2.983054598172506	3.260530173778534	0.2774755756060281	0.6352952700997263	0.5530172898900864	0.6352952700997263	1.0
RIMS2	2.4442416032155356	2.795115649700165	0.35087404648462917	0.6349865113468531	0.5442085841450497	0.6349865113468531	1.0
BORCS6	1.107628732919693	1.3775441348552704	0.2699154019355774	0.634848852092923	0.5441149840318771	0.634848852092923	1.0
CFP	7.023200909296672	7.35107696056366	0.3278760512669878	0.6346449135859578	0.5437194929473402	0.6346449135859578	1.0
NFE2L1	3.4318743149439492	3.754936158657074	0.32306184371312474	0.6344928820417182	0.549921833519176	0.6344928820417182	1.0
CYBB	4.961402138074239	5.285098433494568	0.32369629542032907	0.6341478114672373	0.5509876399319217	0.6341478114672373	1.0
FNTA	0.2830808758735657	0.852836549282074	0.5697556734085083	0.6340548301053439	0.5633901388096592	0.6340548301053439	1.0
CDCP1	2.625852862993876	3.0121456682682037	0.38629280527432774	0.6340224774375401	0.5503309024385297	0.6340224774375401	1.0
TSG101	4.038829048474629	4.286874532699585	0.24804548422495554	0.6339547667357704	0.5467015294279203	0.6339547667357704	1.0
COA5	4.7523824373881025	5.222093343734741	0.4697109063466387	0.6334392598791456	0.5482609045385817	0.6334392598791456	1.0
TIMMDC1	3.899513522783915	4.18778532743454	0.28827180465062474	0.6334010456199299	0.547240366313616	0.6334010456199299	1.0
TMEM220	4.9696742196877794	5.664829611778259	0.6951553920904798	0.6333220322152038	0.5447440494253225	0.6333220322152038	1.0
PTGIS	2.0782913143436113	2.444630354642868	0.3663390402992568	0.6328429937858557	0.5460122624667083	0.6328429937858557	1.0
ZNF354C	0.2796810070673625	0.4050227925181389	0.1253417854507764	0.6328416165317555	0.5489560128570738	0.6328416165317555	1.0
CERCAM	0.7784460633993149	1.0321411117911339	0.253695048391819	0.6326292753634709	0.5486463701994144	0.6326292753634709	1.0
ETNK2	0.4572521249453227	0.7610270977020264	0.3037749727567037	0.632596231885614	0.546351697378764	0.632596231885614	1.0
CNN2	5.247006336847941	5.693883180618286	0.44687684377034476	0.63258424011015	0.5447227445170103	0.63258424011015	1.0
PHF6	4.509043256441752	4.7830458879470825	0.2740026315053301	0.6321083212745027	0.5479667318122281	0.6321083212745027	1.0
SLC28A3	0.07439314822355907	0.2125798612833023	0.13818671305974323	0.6320743548639671	0.5678728179625635	0.6320743548639671	1.0
LHX9	0.010428293297688166	0.03124992549419403	0.020821632196505867	0.6320310865412451	0.5645065007922229	0.6320310865412451	1.0
CTSZ	4.823025981585185	5.083277702331543	0.26025172074635794	0.6319919563129989	0.5450278131585932	0.6319919563129989	1.0
RIOX1	0.3338824510574341	0.44594693183898926	0.11206448078155518	0.6318171284020975	0.5485745896090513	0.6318171284020975	1.0
ATXN2L	1.1081938246885936	1.6325242221355438	0.5243303974469502	0.6314919564972582	0.5560540930762086	0.6314919564972582	1.0
MYCT1	2.285848726828893	2.683011531829834	0.3971628050009408	0.6314814396447224	0.5460128605356636	0.6314814396447224	1.0
OR2AP1	1.784170277416706	2.28211373090744	0.4979434534907341	0.6314619357540006	0.5454265091223353	0.6314619357540006	1.0
MAPKAP1	7.587345918019612	8.066430568695068	0.479084650675456	0.6313847138399774	0.5456015095356895	0.6313847138399774	1.0
TCF7L1	4.118694345156352	4.583001017570496	0.4643066724141436	0.6313103928411052	0.5489401751388253	0.6313103928411052	1.0
LAG3	0.700300395488739	1.0377478152513504	0.3374474197626114	0.6313075068332183	0.5587687736462159	0.6313075068332183	1.0
CYC1	4.445436159769694	4.741833686828613	0.296397527058919	0.6310393476476058	0.5464820648940879	0.6310393476476058	1.0
MGAT2	2.359912097454071	2.635142505168915	0.27523040771484375	0.6309809893181225	0.5483795695722545	0.6309809893181225	1.0
ABL2	2.1428522070248923	2.392342299222946	0.24949009219805385	0.6307728122901338	0.5595348558850383	0.6307728122901338	1.0
ENSG00000265118	3.034653623898824	4.216966152191162	1.182312528292338	0.6305080659599754	0.5485776704835474	0.6305080659599754	1.0
RDH11	5.451644738515218	5.680104374885559	0.22845963637034128	0.6304525836542569	0.5571932321295288	0.6304525836542569	1.0
PRKCSH	0.4549003839492798	0.7655152380466461	0.31061485409736633	0.6303798514561294	0.5592204280943548	0.6303798514561294	1.0
SYNGR2	6.648927529652913	6.8623573780059814	0.21342984835306833	0.6302571925324095	0.5467876639410719	0.6302571925324095	1.0
MRC2	1.6619992554187775	2.018210917711258	0.35621166229248047	0.6301207967682166	0.548362829309567	0.6301207967682166	1.0
TMED5	4.352778236071269	4.815090537071228	0.462312300999959	0.630019944917695	0.5642481118356091	0.630019944917695	1.0
PLIN2	4.123581369717916	4.366715729236603	0.24313435951868723	0.6299891440057948	0.5475279911825616	0.6299891440057948	1.0
DDX39A	1.5614514748255413	2.1486603021621704	0.5872088273366292	0.6299639390278229	0.551479393805289	0.6299639390278229	1.0
LCLAT1	3.769954959551493	4.067631661891937	0.2976767023404441	0.6299391804006517	0.5475258182180668	0.6299391804006517	1.0
RIOK3	5.410091082255046	5.729767322540283	0.31967624028523733	0.629921062352325	0.5566731062295405	0.629921062352325	1.0
ZNF497	1.544179101785024	1.916035309433937	0.37185620764891314	0.6294501299507992	0.5514671765200464	0.6294501299507992	1.0
UNC13A	0.8557337733606497	1.0383563041687012	0.18262253080805146	0.629434573181596	0.5480649204188083	0.629434573181596	1.0
ERCC4	3.8602570494016013	4.3543620109558105	0.49410496155420924	0.6293586446088422	0.5502533250173057	0.6293586446088422	1.0
C1QTNF3	1.1617199319104354	1.461698241531849	0.2999783096214135	0.6293218041391869	0.5485536433584377	0.6293218041391869	1.0
ANAPC5	4.755092144012451	5.067530810832977	0.3124386668205261	0.6291729005159176	0.5599764460033574	0.6291729005159176	1.0
MFSD5	1.4219767550627391	1.8039619624614716	0.38198520739873243	0.6290231164078499	0.5473756944899822	0.6290231164078499	1.0
MGAT5	1.4586907823880513	1.5707448422908783	0.11205405990282702	0.6289302029301367	0.5483422948208446	0.6289302029301367	1.0
MYT1L	2.8526900013287864	3.1934421062469482	0.3407521049181619	0.6288836517034503	0.5474971503172819	0.6288836517034503	1.0
TRAPPC2	4.913344542185466	5.130241274833679	0.2168967326482134	0.6285426549163257	0.5471702231913773	0.6285426549163257	1.0
ACOT2	0.24886029462019602	0.7079439759254456	0.45908368130524957	0.6284819930406921	0.5694899847486866	0.6284819930406921	1.0
COMMD1	3.909371256828308	4.290376126766205	0.38100486993789673	0.62798464042215	0.549591219387011	0.62798464042215	1.0
SBSPON	1.424192652106285	1.76020048558712	0.33600783348083496	0.6278588586802338	0.5582533900329163	0.6278588586802338	1.0
CDKAL1	4.205098768075307	4.6481711864471436	0.44307241837183664	0.627752292193015	0.547787010661856	0.627752292193015	1.0
UQCRHL	3.0192148685455322	3.438542127609253	0.4193272590637207	0.6276164736739352	0.5487694580859356	0.6276164736739352	1.0
SLAMF8	0.3754551125069459	0.6522581875324249	0.276803075025479	0.6275018130736473	0.5667669551666558	0.6275018130736473	1.0
MAGEA10	1.8142133851846058	2.293772630393505	0.47955924520889925	0.6274391743596202	0.5597739511024327	0.6274391743596202	1.0
POP4	4.054482897122701	4.224305510520935	0.16982261339823435	0.6273730771997742	0.5479047669683671	0.6273730771997742	1.0
B3GALT9	2.6032223204771676	2.9062916040420532	0.3030692835648856	0.6272635203019343	0.5489824418854574	0.6272635203019343	1.0
POC1B-GALNT4	6.271393355442949e-05	9.621874187359936e-05	3.350480831916987e-05	0.6269302725541284	0.5603739860473872	0.6269302725541284	1.0
SLC29A2	0.14429513613382974	0.28252436220645905	0.1382292260726293	0.6267920196849958	0.551062729663632	0.6267920196849958	1.0
SHCBP1	2.2897694607575736	2.694617837667465	0.4048483769098916	0.6265935029962474	0.5496595626080037	0.6265935029962474	1.0
PHKG1	3.883474429448446	4.122336447238922	0.23886201779047633	0.6265910566034187	0.5545006206496218	0.6265910566034187	1.0
TNFRSF9	4.061148762702942	4.321018099784851	0.2598693370819092	0.6265681630083739	0.5485046294762077	0.6265681630083739	1.0
POLR2J2	2.633071541786194	3.1315082907676697	0.49843674898147583	0.6263872537133303	0.5493531204352391	0.6263872537133303	1.0
PPFIA1	4.711072285970052	5.082164168357849	0.37109188238779733	0.6262739986879597	0.5485840741149888	0.6262739986879597	1.0
ZNF564	3.520776311556498	3.907179534435272	0.38640322287877416	0.6261319723417922	0.5497408583077673	0.6261319723417922	1.0
TAOK3	7.586064338684082	7.949821352958679	0.36375701427459717	0.6259880248555205	0.5536351369740731	0.6259880248555205	1.0
GNB5	3.8577827612559	4.040210127830505	0.18242736657460545	0.6257904124955437	0.5518868664816758	0.6257904124955437	1.0
ABCG8	1.199843231588602	1.5141029953956604	0.31425976380705833	0.6257600215612127	0.5497136402607777	0.6257600215612127	1.0
DPEP2	0.6793801834185919	1.1539634466171265	0.4745832631985346	0.6257139603859594	0.5609402226510928	0.6257139603859594	1.0
PITPNC1	3.0750452081362405	3.3149367570877075	0.23989154895146703	0.62544090230722	0.5491741463785419	0.62544090230722	1.0
SLFNL1	0.0953232819835345	0.18860649317502975	0.09328321119149525	0.6252396090673522	0.5639374878517606	0.6252396090673522	1.0
CLIC6	0.2445855475962162	0.3724562060087919	0.12787065841257572	0.62471697263427	0.5632735123918311	0.62471697263427	1.0
BVES	1.4945762033263843	1.8470005989074707	0.3524243955810864	0.6244714093048929	0.5542300060653661	0.6244714093048929	1.0
SLC6A16	4.197859446207683	4.8757429122924805	0.6778834660847979	0.6244519243599786	0.55193795736938	0.6244519243599786	1.0
DSP	0.8517158677180608	1.045918494462967	0.19420262674490607	0.624445806776729	0.5522550241902521	0.624445806776729	1.0
FTCDNL1	1.1333183546861012	1.4177608489990234	0.28444249431292223	0.624270531249572	0.5559973849197898	0.624270531249572	1.0
FLG2	1.1354773392279942	1.4511640518903732	0.315686712662379	0.6242298850346837	0.5498798296072265	0.6242298850346837	1.0
CNKSR2	1.234508107105891	1.539206102490425	0.3046979953845341	0.6242110306274139	0.5574166688985048	0.6242110306274139	1.0
VENTX	2.9478893280029297	3.4225211143493652	0.47463178634643555	0.6241920048376282	0.5515674778326083	0.6241920048376282	1.0
ATG2B	1.5172476569811504	1.6929529309272766	0.17570527394612623	0.6241839284857988	0.5555974898244814	0.6241839284857988	1.0
TMEM63A	3.5397353569666543	3.9211254119873047	0.3813900550206504	0.6240334875585063	0.5548926358085643	0.6240334875585063	1.0
NBEAL2	0.4893108829855919	0.7094849571585655	0.22017407417297363	0.623975689707124	0.5613868935508072	0.623975689707124	1.0
APOBEC3A	7.668867031733195	7.998263716697693	0.3293966849644976	0.6239298150557201	0.5512424537920418	0.6239298150557201	1.0
ESF1	4.46144711971283	4.727837860584259	0.26639074087142944	0.6238397439965798	0.5637439756279168	0.6238397439965798	1.0
MAEA	3.8735936880111694	4.2416815757751465	0.36808788776397705	0.6237607740935043	0.5512062240218739	0.6237607740935043	1.0
CCDC50	2.3574504256248474	2.6046140789985657	0.24716365337371826	0.6236366660163138	0.5543404792920701	0.6236366660163138	1.0
VEGFB	3.8071637948354087	4.0597333908081055	0.2525695959726968	0.6234897267511058	0.5628111413596101	0.6234897267511058	1.0
OR1I1	3.3121334314346313	3.619322419166565	0.3071889877319336	0.6231674661135469	0.5508821017083239	0.6231674661135469	1.0
MGST2	4.586479743321736	4.903477072715759	0.3169973293940229	0.6229753305287373	0.5588855575747931	0.6229753305287373	1.0
TM9SF3	4.405037760734558	4.799811661243439	0.3947739005088806	0.6227530337968435	0.5525926201281975	0.6227530337968435	1.0
KCNQ1	4.170710563659668	4.537698984146118	0.3669884204864502	0.6226569125527676	0.5508574536748971	0.6226569125527676	1.0
RBFOX1	2.1495147148768106	2.5154613256454468	0.3659466107686362	0.6223884980140282	0.5533801720168621	0.6223884980140282	1.0
SLC25A20	1.318248560031255	1.659228727221489	0.34098016719023394	0.6219458320513059	0.5515718355236894	0.6219458320513059	1.0
TTI1	0.6420906881491343	0.9497039541602135	0.3076132660110792	0.6218965085425824	0.5654500402594251	0.6218965085425824	1.0
OR8B8	0.8615087966124216	1.141563542187214	0.28005474557479226	0.6215458768107242	0.5517264423163866	0.6215458768107242	1.0
PCF11	6.189249436060588	6.526013970375061	0.3367645343144732	0.62150491048999	0.553898859483429	0.62150491048999	1.0
CR2	0.16630791624387106	0.2945644687861204	0.12825655254224935	0.6210478579531094	0.5686320393727387	0.6210478579531094	1.0
KIF1C	3.1233563820521035	3.5063491463661194	0.38299276431401585	0.6207403438953362	0.5521433023832364	0.6207403438953362	1.0
C1orf198	0.47262658675511676	0.6616962105035782	0.18906962374846142	0.6206730686669829	0.5542564589729112	0.6206730686669829	1.0
CD44	8.071484645207724	8.292058110237122	0.220573465029398	0.6204554425877581	0.5522673599677262	0.6204554425877581	1.0
ZNF723	0.1126244068145752	0.3274744749069214	0.2148500680923462	0.6204157656826081	0.5709546169104431	0.6204157656826081	1.0
ACRV1	0.19344677031040192	0.3653098940849304	0.1718631237745285	0.6204019712633299	0.5621500108262197	0.6204019712633299	1.0
CEP135	3.7703696290651956	4.136490643024445	0.366121013959249	0.6202384778187904	0.5530282520879919	0.6202384778187904	1.0
DMXL2	2.8175491094589233	3.069402575492859	0.25185346603393555	0.6201627849981908	0.559260325184119	0.6201627849981908	1.0
TRAPPC2B	2.4317611257235208	2.6930559873580933	0.2612948616345725	0.619809201865948	0.5555861841265198	0.619809201865948	1.0
PPM1N	3.922056277592977	4.230339169502258	0.30828289190928126	0.6198029027970926	0.5532243839636064	0.6198029027970926	1.0
SUGT1	5.854551792144775	6.107641935348511	0.25309014320373535	0.6195515299753989	0.5618527585848534	0.6195515299753989	1.0
CROT	3.5399630467096963	3.7996556758880615	0.2596926291783652	0.619417970381028	0.5530121838583114	0.619417970381028	1.0
EBPL	6.811878045399983	7.232816457748413	0.42093841234842966	0.6193875543200822	0.553178796671754	0.6193875543200822	1.0
MBNL3	5.382629752159119	5.665890216827393	0.2832604646682739	0.6191530689291338	0.5545580813934703	0.6191530689291338	1.0
FGFR4	0.15258719523747763	0.44173890352249146	0.2891517082850138	0.6187047174081676	0.5719103597624431	0.6187047174081676	1.0
FBXL6	1.2863270739714305	1.5996462255716324	0.31331915160020185	0.6185709223720659	0.5561496068879574	0.6185709223720659	1.0
OTULINL	2.490621561805407	2.8518632650375366	0.36124170323212956	0.6184669978301791	0.5558228081942265	0.6184669978301791	1.0
SHC4	1.566089351971944	1.8458366096019745	0.2797472576300304	0.6182603111727372	0.5559512609190238	0.6182603111727372	1.0
KDM1B	2.1263176997502646	2.3979917466640472	0.2716740469137826	0.6182570465405812	0.5598573552223951	0.6182570465405812	1.0
ATIC	2.86488006512324	3.114760398864746	0.2498803337415061	0.6179596341078193	0.5632804428042703	0.6179596341078193	1.0
SETMAR	2.4304919640223184	3.2105493247509003	0.7800573607285819	0.6176394834240893	0.5565220503844447	0.6176394834240893	1.0
GC	0.06747205555438995	0.19468377530574799	0.12721171975135803	0.6173998704058221	0.5726402254143578	0.6173998704058221	1.0
KCNK2	0.03944667925437292	0.10889620333909988	0.06944952408472696	0.6173723035703892	0.5758246868410011	0.6173723035703892	1.0
OTUD7A	0.3842659645403425	0.5396258309483528	0.1553598664080103	0.6172830101696194	0.5574517668027491	0.6172830101696194	1.0
TRABD	2.6023863355318704	2.929997831583023	0.3276114960511527	0.6172150595393787	0.5609330471457501	0.6172150595393787	1.0
PANX1	0.5391660730044047	0.7914186865091324	0.2522526135047277	0.6170791232886584	0.5590211939086116	0.6170791232886584	1.0
ADAM33	0.05833116173744202	0.1380042303353548	0.07967306859791279	0.6168923034366478	0.5668198525824116	0.6168923034366478	1.0
SLC35E2B	3.6688420375188193	3.943055808544159	0.2742137710253396	0.6168360203685058	0.55475622877472	0.6168360203685058	1.0
HDAC9	1.547820011774699	1.8981670141220093	0.3503470023473103	0.6164326226802717	0.5618524586575534	0.6164326226802717	1.0
SLC43A3	0.6416178122162819	1.020558774471283	0.37894096225500107	0.6163232094854828	0.5651307759843773	0.6163232094854828	1.0
PALS1	2.5379327535629272	2.717680335044861	0.1797475814819336	0.6163104451995631	0.5629138523080631	0.6163104451995631	1.0
FMNL1	2.4890219966570535	2.792431116104126	0.3034091194470725	0.616132312701692	0.558989671608275	0.616132312701692	1.0
LASP1NB	3.2156131664911904	3.466526508331299	0.2509133418401084	0.6161310781193986	0.5591248057685121	0.6161310781193986	1.0
